camera_id,Point,Location1,Location2,Camera Angle,SnapshotUrl
58df4adedc195800111e04b4,POINT(106.666592359543 10.8049689609963),Quận Tân Bình,Phổ Quang - Huỳnh Lan Khanh,225,http://camera.thongtingiaothong.vn/api/snapshot/58df4adedc195800111e04b4
59ca301902eb490011a0a400,POINT(106.591292023659 10.7702369171868),,QL1 - Hương Lộ 2 (1),15,http://camera.thongtingiaothong.vn/api/snapshot/59ca301902eb490011a0a400
584e738361cfea0012cf6951,POINT(106.600910425186 10.8161291568165),Quận Bình Tân,Quốc lộ 1 - Nguyễn Thị Tú,30,http://camera.thongtingiaothong.vn/api/snapshot/584e738361cfea0012cf6951
583f958161cfea0012cf68f5,POINT(106.779872775078 10.7660209509751),Quận 2,Nguyễn Thị Định - Đường C,300,http://camera.thongtingiaothong.vn/api/snapshot/583f958161cfea0012cf68f5
5a8253615058170011f6eabf,POINT(106.710022687912 10.8030720025958),,Đinh Bộ Lĩnh - Bạch Đằng 1,,http://camera.thongtingiaothong.vn/api/snapshot/5a8253615058170011f6eabf
5deb576d1dc17d7c5515ad0f,POINT(106.691731 10.776014),,Nguyễn Thị Minh Khai - Trương Định,,http://camera.thongtingiaothong.vn/api/snapshot/5deb576d1dc17d7c5515ad0f
662b51761afb9c00172d88ef,POINT(106.610062122345 10.8029560769717),,Hương Lộ 3 - Đường kênh 19/5,,http://camera.thongtingiaothong.vn/api/snapshot/662b51761afb9c00172d88ef
66b1c370779f7400186740b3,POINT(106.663513183594 10.7763868520664),,Thành Thái - Tô Hiến Thành,,http://camera.thongtingiaothong.vn/api/snapshot/66b1c370779f7400186740b3
6623ec376f998a001b252671,POINT(106.635167598724 10.8474892954581),,Tô Ký - Nguyễn Văn Quá,,http://camera.thongtingiaothong.vn/api/snapshot/6623ec376f998a001b252671
58b5528e17139d0010f35d52,POINT(106.807773113251 10.8719449708741),Quận 9,Xa Lộ Hà Nội - Đường D400,30,http://camera.thongtingiaothong.vn/api/snapshot/58b5528e17139d0010f35d52
5deb576d1dc17d7c5515ad22,POINT(106.669124 10.76009),,Nút giao Ngã sáu Nguyễn Tri Phương,,http://camera.thongtingiaothong.vn/api/snapshot/5deb576d1dc17d7c5515ad22
63b664d2bfd3d90017eaaa0f,POINT(106.571159362793 10.6852580285724),,CT Trung Lương - Võ Trần Chí 1,,http://camera.thongtingiaothong.vn/api/snapshot/63b664d2bfd3d90017eaaa0f
662b85031afb9c00172dd0dc,POINT(106.698939800262 10.772307988975),,Lê Lợi - Phan Bội Châu,,http://camera.thongtingiaothong.vn/api/snapshot/662b85031afb9c00172dd0dc
58d7b5a7c1e33c00112b320a,POINT(106.576287746429 10.6859643956044),Huyện Bình Chánh,Nút giao Chợ Đệm 1 (CT Trung Lương - Bùi Thanh Khiết),285,http://camera.thongtingiaothong.vn/api/snapshot/58d7b5a7c1e33c00112b320a
662a8f3a1afb9c00172d2b31,POINT(106.701600551605 10.7445238765742),,Nguyễn Hữu Thọ - Đường số 15,,http://camera.thongtingiaothong.vn/api/snapshot/662a8f3a1afb9c00172d2b31
58aff01fbd82540010390c50,POINT(106.58026278019 10.6737028958529),Huyện Bình Chánh,Quốc lộ 1 - Bùi Thanh Khiết 2,45,http://camera.thongtingiaothong.vn/api/snapshot/58aff01fbd82540010390c50
5d8cdb9f766c880017188968,POINT(106.677471399307 10.7993728992472),,Hoàng Văn Thụ - Trần Huy Liệu,,http://camera.thongtingiaothong.vn/api/snapshot/5d8cdb9f766c880017188968
5a6085fb8576340017d06686,POINT(106.593507528305 10.7499628496621),,QL1-Tỉnh lộ 10B (1),330,http://camera.thongtingiaothong.vn/api/snapshot/5a6085fb8576340017d06686
5a8253bc5058170011f6eac1,POINT(106.709395051003 10.8030930799773),,Đinh Bộ Lĩnh - Bạch Đằng 2,90,http://camera.thongtingiaothong.vn/api/snapshot/5a8253bc5058170011f6eac1
587c782db807da0011e33d3b,POINT(106.738277077675 10.8010116814233),Quận 2,Võ Nguyên Giáp - Thảo Điền,270,http://camera.thongtingiaothong.vn/api/snapshot/587c782db807da0011e33d3b
662a8d821afb9c00172d29c8,POINT(106.718316078186 10.7381993660681),,Nguyễn Thị Thập - Tân Mỹ,,http://camera.thongtingiaothong.vn/api/snapshot/662a8d821afb9c00172d29c8
63ae7d29bfd3d90017e8f437,POINT(106.656131744385 10.7778307774358),,Lý Thường Kiệt - Bắc Hải,,http://camera.thongtingiaothong.vn/api/snapshot/63ae7d29bfd3d90017e8f437
56de42f611f398ec0c48129f,POINT(106.7702866 10.7731722),Quận 2,Đồng Văn Cống - Nguyễn Thị Định,240,http://camera.thongtingiaothong.vn/api/snapshot/56de42f611f398ec0c48129f
662b80b91afb9c00172dcb5b,POINT(106.693022847176 10.7715702042204),,Nút giao Ngã sáu Phù Đổng 2,,http://camera.thongtingiaothong.vn/api/snapshot/662b80b91afb9c00172dcb5b
5deb576d1dc17d7c5515ad1f,POINT(106.666474342346 10.7563292750288),,Hùng Vương - Ngô Gia Tự,,http://camera.thongtingiaothong.vn/api/snapshot/5deb576d1dc17d7c5515ad1f
662b50261afb9c00172d87b2,POINT(106.688178777695 10.7420784148825),,Dương Bá Trạc - Đường số 9,,http://camera.thongtingiaothong.vn/api/snapshot/662b50261afb9c00172d87b2
59ca2d9d02eb490011a0a3f0,POINT(106.606961488724 10.8342965190794),,QL1 - Phan Văn Hớn 2,30,http://camera.thongtingiaothong.vn/api/snapshot/59ca2d9d02eb490011a0a3f0
5a8256df5058170011f6eacb,POINT(106.713198423386 10.8172620146729),,BX Miền Đông - Quốc Lộ 13 (2),195,http://camera.thongtingiaothong.vn/api/snapshot/5a8256df5058170011f6eacb
5deb576d1dc17d7c5515acfc,POINT(106.68729364872 10.7800124617515),,Điện Biên Phủ - Trương Định,,http://camera.thongtingiaothong.vn/api/snapshot/5deb576d1dc17d7c5515acfc
587c8c20b807da0011e33d47,POINT(106.674934029579 10.7994466709843),Quận Phú Nhuận,Hoàng Văn Thụ - Hồ Văn Huê,345,http://camera.thongtingiaothong.vn/api/snapshot/587c8c20b807da0011e33d47
58744fb0b807da0011e33cc0,POINT(106.669129729271 10.7463895818732),Quận 8,Hưng Phú - Chánh Hưng 2,225,http://camera.thongtingiaothong.vn/api/snapshot/58744fb0b807da0011e33cc0
649da495a6068200171a6cb6,POINT(106.740009784698 10.7817936319045),,Mai Chí Thọ - Trần Quý Kiên (3),,http://camera.thongtingiaothong.vn/api/snapshot/649da495a6068200171a6cb6
